id_votante,centro_1,centro_2,centro_3,centro_4,centro_5,centro_6,centro_7,centro_8,centro_9,centro_10,centro_11,centro_12,centro_13,centro_14,centro_15,centro_16,centro_17,centro_18,centro_19,centro_20,centro_21,centro_22,centro_23,centro_24,centro_25,centro_26,centro_27,centro_28,centro_29,centro_30
583,0.899637,0.93381,0.072212,0.753746,0.95175,0.734065,0.780816,1.338882,0.289073,1.112234,0.899125,0.774371,0.948051,0.758197,0.514081,1.483388,1.231126,0.973191,1.27067,1.031733,1.680944,1.526638,1.047942,0.793301,0.798342,0.934993,0.7095,1.712719,1.299046,1.247602
584,0.381386,1.540344,0.652043,1.371613,0.840071,0.909993,1.222592,0.851167,0.664609,1.244207,1.405512,1.389901,1.529065,0.594309,0.826047,1.440315,1.422302,0.906671,1.387738,0.85686,1.671274,1.591607,1.577342,1.352538,1.001034,1.485664,1.247442,1.699111,1.478324,1.552735
585,1.597955,0.640881,1.098078,0.890072,1.134551,0.745993,0.305492,1.845238,1.311712,0.773783,0.195624,0.732837,0.45993,1.179062,0.710147,1.227874,0.688144,1.075109,0.843988,1.239962,1.289863,1.062387,0.227519,0.391591,0.678925,0.31536,0.392057,1.31778,0.73567,0.454974
586,1.416496,2.291954,1.431967,2.003914,1.992379,2.035429,2.234504,1.765923,1.241382,2.390917,2.358385,2.104954,2.360817,1.748928,1.894039,2.588804,2.560273,2.061353,2.538751,1.997814,2.821687,2.747265,2.499,2.235013,2.123296,2.37761,2.164327,2.84864,2.619997,2.654215
587,1.458177,2.3282,1.472014,2.038349,2.035453,2.078617,2.276013,1.804426,1.279737,2.434254,2.398703,2.140911,2.398678,1.792108,1.936655,2.63169,2.603532,2.104523,2.582101,2.040561,2.864631,2.790537,2.538524,2.274159,2.166436,2.416701,2.204256,2.891547,2.663289,2.696964
588,1.590658,0.390971,0.664389,0.069753,1.484492,1.126942,0.813011,2.007509,0.739958,1.41943,0.733569,0.212058,0.530335,1.360454,0.900295,1.877954,1.447407,1.473486,1.556164,1.585456,2.021966,1.818278,0.763066,0.533916,1.138663,0.631187,0.572586,2.053657,1.513319,1.318803
589,0.745443,1.732164,0.81126,1.495972,1.271551,1.311321,1.552029,1.17113,0.691286,1.662878,1.703164,1.557812,1.76263,1.025629,1.185876,1.871544,1.834064,1.337828,1.810398,1.285751,2.102729,2.020749,1.860334,1.609565,1.400328,1.750783,1.521443,2.130504,1.892981,1.93986
590,0.512986,1.298984,0.440454,1.14564,0.75291,0.721461,0.986432,0.969816,0.518578,1.082701,1.162906,1.153505,1.283797,0.511327,0.60045,1.346614,1.246986,0.803888,1.234866,0.79985,1.569028,1.460698,1.333255,1.10685,0.809546,1.240214,1.002128,1.598808,1.307726,1.348559
591,0.604068,1.388192,0.890757,1.384971,0.133121,0.325003,0.807462,0.775206,1.072346,0.523705,1.03676,1.316464,1.289714,0.160777,0.473491,0.711091,0.716739,0.168454,0.652181,0.225844,0.935083,0.844689,1.215166,1.095582,0.394639,1.181928,0.975638,0.964434,0.762479,0.913746
592,0.95071,2.356509,1.432362,2.132637,1.590686,1.765594,2.098992,1.168225,1.330213,2.061851,2.276278,2.187288,2.372166,1.378551,1.70246,2.143802,2.251898,1.670241,2.188919,1.561508,2.37675,2.351478,2.444087,2.20698,1.85682,2.344731,2.108862,2.399457,2.300646,2.41228
593,1.483772,1.431468,1.502376,1.617643,0.846248,0.730193,0.819044,1.512297,1.728005,0.368417,0.948334,1.478224,1.258629,1.047903,0.925165,0.529704,0.207829,0.764248,0.241334,0.903912,0.501556,0.277685,1.040166,1.132468,0.64965,1.110132,1.063084,0.525078,0.140684,0.359899
594,0.784447,1.821662,1.364352,1.851439,0.34881,0.725762,1.191318,0.63211,1.532774,0.654575,1.416139,1.770691,1.701654,0.547156,0.931946,0.458404,0.825749,0.360086,0.681053,0.261461,0.681173,0.7173,1.582086,1.514012,0.75178,1.577098,1.398467,0.700503,0.833457,1.098386
595,1.334835,2.723939,1.801325,2.484066,1.97629,2.161718,2.492027,1.494151,1.677647,2.453619,2.665321,2.549732,2.749259,1.770255,2.097487,2.515081,2.64483,2.056765,2.577812,1.940988,2.74615,2.73226,2.830837,2.589044,2.252901,2.728239,2.493999,2.76753,2.692447,2.808363
596,0.560471,2.134395,1.456155,2.084824,0.695496,1.089049,1.573094,0.121665,1.557053,1.15792,1.802414,2.041497,2.048737,0.70121,1.219362,0.999581,1.345388,0.762293,1.214558,0.59435,1.208132,1.265872,1.98067,1.853665,1.149795,1.945966,1.733138,1.222626,1.363389,1.601265
597,1.014908,1.329642,0.485609,1.056522,1.338749,1.224335,1.308789,1.485063,0.276176,1.604673,1.407141,1.144624,1.394449,1.101552,1.028409,1.922102,1.741871,1.383189,1.762655,1.390777,2.137185,2.007303,1.538877,1.272548,1.299853,1.414684,1.208888,2.167922,1.808204,1.776549
598,1.352118,0.957376,0.466745,0.64528,1.490435,1.248032,1.148361,1.817175,0.33459,1.614276,1.171131,0.768869,1.065299,1.290816,1.01204,2.012363,1.70642,1.511117,1.770048,1.569038,2.201106,2.03248,1.260555,0.995729,1.299474,1.126608,0.972294,2.233161,1.775526,1.66436
599,1.028016,1.115503,0.288922,0.851678,1.244167,1.073999,1.108366,1.497144,0.062476,1.454263,1.195683,0.931911,1.177651,1.022486,0.860339,1.805416,1.577671,1.278002,1.612894,1.309967,2.011101,1.865681,1.323869,1.056879,1.142255,1.198767,0.996187,2.042531,1.645403,1.590834
600,0.598649,1.956107,1.035946,1.750261,1.216583,1.355791,1.679909,0.941389,0.964516,1.667648,1.858317,1.792642,1.962739,0.989146,1.284082,1.795254,1.85368,1.292809,1.801808,1.203143,2.029606,1.98189,2.027302,1.793687,1.447176,1.930179,1.693376,2.05462,1.905524,2.001949
601,0.468781,1.375851,0.76538,1.330526,0.289571,0.410434,0.8544,0.741328,0.927607,0.686804,1.077166,1.281606,1.298797,0.064078,0.468138,0.886505,0.874151,0.344392,0.823606,0.345087,1.112717,1.023394,1.25851,1.103799,0.497108,1.206748,0.983563,1.141734,0.924807,1.045658
602,0.872552,1.265598,0.969309,1.324103,0.288401,0.186058,0.629902,1.01217,1.179251,0.265426,0.85572,1.228369,1.140763,0.424383,0.424591,0.590391,0.451742,0.22306,0.411344,0.389548,0.782345,0.642106,1.024678,0.954786,0.190663,1.01567,0.841188,0.814076,0.502318,0.647067
603,1.552262,0.262646,0.676891,0.150774,1.379123,1.002599,0.649484,1.946061,0.801581,1.271152,0.557555,0.080077,0.367541,1.279131,0.789297,1.736171,1.286899,1.360255,1.402397,1.483586,1.870342,1.662006,0.590207,0.357694,1.004079,0.457026,0.403956,1.901745,1.351651,1.147218
604,0.97658,1.245839,0.386876,0.982558,1.261234,1.13153,1.209841,1.448075,0.184675,1.512308,1.310056,1.062777,1.304499,1.028291,0.931961,1.838815,1.646736,1.302514,1.670568,1.31785,2.051408,1.917335,1.443852,1.178367,1.205642,1.320774,1.112443,2.08236,1.713375,1.678195
605,1.279509,2.381515,1.481186,2.114284,1.892467,1.990319,2.245814,1.577161,1.319334,2.325769,2.392143,2.199071,2.430809,1.658192,1.878089,2.475941,2.505235,1.966746,2.466266,1.883377,2.710267,2.656811,2.544813,2.288395,2.08076,2.430734,2.206161,2.735486,2.560901,2.627206
606,1.850593,2.727793,1.892161,2.428045,2.44692,2.503785,2.70095,2.158356,1.693047,2.856519,2.81922,2.539266,2.807194,2.206296,2.363569,3.038711,3.027794,2.518066,3.00289,2.445982,3.272545,3.20645,2.955383,2.689416,2.591988,2.831559,2.62321,3.29871,3.086928,3.12381
607,1.247648,2.582129,1.661197,2.338229,1.887126,2.051902,2.367034,1.449803,1.531997,2.355358,2.535377,2.406519,2.611297,1.672575,1.97683,2.440487,2.544273,1.966428,2.484078,1.858594,2.673246,2.648456,2.698743,2.453904,2.143272,2.593883,2.360983,2.695772,2.59402,2.698305
608,0.862547,1.545353,1.200279,1.603841,0.23202,0.463554,0.901885,0.862867,1.395018,0.357278,1.122725,1.50986,1.416052,0.477497,0.693941,0.374363,0.540351,0.168499,0.414628,0.25613,0.600863,0.538306,1.284814,1.232861,0.46947,1.286659,1.12085,0.629512,0.559671,0.803195
609,1.650813,2.178042,2.047819,2.326075,1.089913,1.25464,1.533574,1.445481,2.253301,0.911244,1.697835,2.200628,2.012389,1.336991,1.49382,0.496785,0.903513,1.036966,0.774551,1.065125,0.307377,0.521069,1.805576,1.867958,1.212703,1.864855,1.781952,0.275559,0.84706,1.130428
610,0.859868,0.921657,0.177691,0.77812,0.854855,0.626081,0.696643,1.28195,0.396129,1.0043,0.833414,0.776399,0.915177,0.672809,0.407441,1.377588,1.124785,0.872496,1.162765,0.938759,1.573703,1.418641,0.991382,0.747418,0.690626,0.886166,0.652986,1.605517,1.192504,1.148735
611,1.209495,2.883362,1.982059,2.703346,1.794146,2.086994,2.505612,1.141802,1.93055,2.295217,2.711723,2.731435,2.866088,1.650902,2.098459,2.230761,2.491819,1.875575,2.388942,1.725938,2.445575,2.485349,2.890196,2.683707,2.17204,2.811006,2.572906,2.460912,2.525447,2.707061
612,0.768541,1.217084,0.292978,1.002039,1.0235,0.916535,1.060072,1.237359,0.252509,1.29494,1.193098,1.047771,1.242547,0.789712,0.736237,1.604938,1.439605,1.066444,1.452141,1.079273,1.820322,1.693382,1.344838,1.090695,0.995738,1.23245,1.006092,1.850995,1.504696,1.49552
613,0.683736,1.488155,0.564434,1.264478,1.106212,1.091912,1.304699,1.148336,0.472725,1.456078,1.452304,1.317171,1.51343,0.858882,0.94829,1.706233,1.618621,1.16433,1.608231,1.137898,1.932512,1.831839,1.608992,1.358578,1.17849,1.499634,1.270097,1.961654,1.680082,1.707455
614,1.601913,2.163619,2.013294,2.305146,1.04702,1.223595,1.515791,1.393158,2.216933,0.88751,1.684999,2.181908,1.999876,1.293559,1.463466,0.4592,0.890555,0.996007,0.755707,1.019403,0.28695,0.509293,1.796996,1.852055,1.184578,1.852841,1.763768,0.256432,0.836551,1.125902
615,1.362862,1.767722,1.64332,1.907101,0.744739,0.84327,1.117849,1.266273,1.854676,0.491303,1.291371,1.783637,1.6063,0.989303,1.080118,0.177201,0.499773,0.677264,0.357812,0.751388,0.112622,0.140035,1.410556,1.455056,0.795918,1.460142,1.365638,0.144592,0.45245,0.755117
616,1.407309,2.028249,1.82874,2.151235,0.851448,1.047914,1.373422,1.216721,2.02902,0.733907,1.556386,2.034254,1.870761,1.09747,1.288471,0.276128,0.770623,0.802559,0.619987,0.822488,0.191995,0.410801,1.681019,1.71348,1.016117,1.725875,1.619003,0.178377,0.726216,1.029746
617,0.948227,1.957922,1.541845,2.006319,0.520005,0.869313,1.314158,0.726242,1.713495,0.726872,1.533066,1.918183,1.828726,0.728863,1.088388,0.399675,0.872033,0.516218,0.713475,0.441251,0.588293,0.680472,1.691573,1.645772,0.881996,1.698208,1.533419,0.600896,0.865248,1.15401
618,0.426172,1.844435,0.938511,1.660121,1.038357,1.1859,1.528475,0.80661,0.903976,1.491389,1.715137,1.688878,1.838255,0.811555,1.12724,1.618503,1.678531,1.114583,1.624408,1.025983,1.852827,1.803661,1.887668,1.662904,1.277195,1.796314,1.558112,1.878085,1.729581,1.832587
619,1.023843,2.577057,1.658371,2.372013,1.657508,1.88874,2.264107,1.119733,1.579686,2.149067,2.455537,2.414933,2.578079,1.472418,1.859038,2.167939,2.343975,1.739393,2.262818,1.610172,2.395701,2.398198,2.62902,2.404386,1.978297,2.538162,2.299984,2.415483,2.38653,2.529899
620,1.374201,0.851517,1.042551,1.034856,0.862253,0.497599,0.247549,1.582054,1.269216,0.486457,0.370325,0.893167,0.685126,0.936849,0.537471,0.947731,0.424246,0.79783,0.569288,0.964787,1.029273,0.806522,0.496527,0.547491,0.417777,0.538301,0.48072,1.058752,0.481779,0.274139
621,1.444858,1.61563,1.594717,1.781582,0.805328,0.795685,0.982176,1.409603,1.814922,0.415307,1.133499,1.648884,1.447168,1.034059,1.017392,0.354832,0.344475,0.727524,0.256803,0.83926,0.291178,0.075069,1.237529,1.309368,0.729786,1.299151,1.230258,0.314831,0.282476,0.564278
622,1.516891,2.774322,1.863648,2.513788,2.154557,2.305191,2.60045,1.720823,1.713744,2.617307,2.759422,2.593911,2.815944,1.935991,2.217885,2.712119,2.80443,2.233236,2.748611,2.12856,2.945136,2.917395,2.917889,2.666616,2.396542,2.808108,2.579029,2.967858,2.85559,2.950211
623,1.458701,1.668697,1.636021,1.832955,0.822215,0.83498,1.033953,1.405995,1.854978,0.456505,1.186691,1.700952,1.500449,1.055749,1.060004,0.333913,0.39655,0.74629,0.299336,0.84963,0.242424,0.058798,1.290892,1.362044,0.771936,1.35246,1.282194,0.264461,0.335423,0.616982
624,0.268421,1.987549,1.217297,1.892995,0.710317,1.035922,1.494585,0.220572,1.285787,1.211131,1.716893,1.871843,1.92686,0.598709,1.103163,1.178884,1.407553,0.791285,1.304653,0.641564,1.406259,1.415871,1.898303,1.733233,1.114143,1.842555,1.614191,1.426192,1.440507,1.630698
625,0.50006,2.006346,1.099586,1.820846,1.137648,1.320436,1.680433,0.795567,1.057153,1.608552,1.870974,1.850749,1.999054,0.925134,1.276519,1.699064,1.799325,1.21684,1.735068,1.112045,1.932941,1.900085,2.044714,1.822633,1.411223,1.95521,1.716814,1.956653,1.847382,1.966218
626,0.743801,1.948664,1.024698,1.720571,1.339814,1.441216,1.727886,1.10706,0.918127,1.771286,1.892444,1.777373,1.970823,1.103562,1.344498,1.928448,1.952108,1.413074,1.911206,1.335583,2.162452,2.103053,2.055289,1.811073,1.53218,1.950732,1.717535,2.188407,2.007004,2.08272
627,0.985831,1.883355,0.985367,1.620044,1.526036,1.555773,1.767368,1.388136,0.821336,1.912596,1.903283,1.701459,1.933032,1.280083,1.41723,2.125914,2.080817,1.592224,2.061494,1.539343,2.357199,2.274324,2.052026,1.793263,1.643649,1.93584,1.714106,2.384944,2.140802,2.176245
628,0.681952,1.088922,0.302283,0.95598,0.736383,0.590192,0.783222,1.107946,0.467097,0.96904,0.950759,0.95029,1.068609,0.528126,0.420229,1.296009,1.113832,0.76749,1.126572,0.808679,1.505292,1.370504,1.119177,0.891005,0.669835,1.024593,0.786694,1.536424,1.178625,1.181255
629,1.478283,0.413962,0.837557,0.60402,1.124789,0.717854,0.247877,1.790873,1.038754,0.886345,0.105737,0.454361,0.26788,1.104287,0.586736,1.359152,0.863138,1.082897,0.996771,1.233839,1.463782,1.245091,0.235708,0.104606,0.682756,0.15294,0.105142,1.494076,0.923473,0.694645
630,1.480216,0.332751,0.775433,0.495837,1.171349,0.767945,0.328829,1.81544,0.965545,0.970327,0.211849,0.348621,0.224527,1.128542,0.607359,1.442702,0.959866,1.135667,1.087964,1.280065,1.556388,1.340482,0.298019,0.033673,0.743946,0.175154,0.094056,1.587064,1.021844,0.80138
631,1.832253,3.0112,2.117241,2.735415,2.467703,2.604483,2.879529,2.038764,1.949761,2.924637,3.028615,2.826973,3.065304,2.245544,2.505686,3.029381,3.109774,2.545716,3.058441,2.444221,3.262663,3.231707,3.181581,2.924801,2.695631,3.067217,2.842935,3.28561,3.162322,3.247021
632,1.207931,2.50108,1.581886,2.254019,1.843876,1.994318,2.298479,1.43711,1.448205,2.305228,2.463167,2.324419,2.533171,1.624079,1.911738,2.405784,2.492385,1.922224,2.436806,1.819911,2.639311,2.60751,2.6249,2.377942,2.085694,2.518437,2.286634,2.662543,2.543503,2.639864
633,0.573756,1.585752,0.66346,1.377167,1.056003,1.092025,1.352184,1.029237,0.599561,1.441916,1.514881,1.420279,1.599136,0.808982,0.975236,1.657015,1.613675,1.120432,1.589465,1.075611,1.887077,1.801124,1.678121,1.43587,1.181492,1.574814,1.340742,1.915242,1.672302,1.724257
634,1.121509,0.869273,0.816376,0.968322,0.668135,0.266343,0.225542,1.366005,1.044544,0.450832,0.453482,0.853171,0.737155,0.696575,0.274465,0.91599,0.500488,0.61896,0.589593,0.776409,1.053275,0.853981,0.627471,0.554679,0.214906,0.611154,0.446256,1.08503,0.569448,0.49165
635,1.023784,2.69079,1.790781,2.512346,1.62072,1.902608,2.316059,0.994876,1.743393,2.121294,2.520921,2.539262,2.673563,1.468547,1.9087,2.078635,2.317969,1.702583,2.219927,1.557103,2.29816,2.326863,2.699079,2.491431,1.988561,2.619079,2.380892,2.314961,2.3537,2.527496
636,1.253985,1.643595,0.857578,1.343676,1.672506,1.59218,1.680927,1.704751,0.637025,1.970953,1.768989,1.454849,1.72906,1.428019,1.402304,2.266677,2.113287,1.724155,2.128121,1.71266,2.487338,2.367742,1.891726,1.623308,1.670075,1.763687,1.568653,2.517465,2.179029,2.151971
637,1.470299,1.971159,1.828298,2.110579,0.884984,1.033974,1.321899,1.310199,2.035141,0.69309,1.493799,1.987647,1.808759,1.132728,1.273094,0.284401,0.700284,0.827237,0.561824,0.870475,0.094842,0.322983,1.6096,1.658871,0.992244,1.662185,1.569696,0.068184,0.648993,0.945014
638,0.735308,1.447988,1.039767,1.479746,0.098131,0.351838,0.826702,0.81633,1.230593,0.402984,1.054691,1.396318,1.331899,0.319848,0.56081,0.540906,0.599573,0.018844,0.5093,0.186782,0.764457,0.680964,1.226128,1.142333,0.386862,1.21149,1.025689,0.793772,0.635496,0.830194
639,1.806005,2.493816,1.701679,2.184704,2.363027,2.372371,2.522704,2.164449,1.489227,2.73835,2.62288,2.304782,2.585386,2.116854,2.210897,2.962881,2.899528,2.428776,2.889992,2.375361,3.194212,3.108516,2.74883,2.480593,2.457416,2.621179,2.423489,3.221959,2.961703,2.971331
640,1.522431,0.286878,0.798946,0.469319,1.218471,0.815092,0.372131,1.860974,0.982706,1.01401,0.23302,0.316732,0.180512,1.174275,0.653219,1.486646,0.999162,1.182808,1.129597,1.327174,1.59762,1.380511,0.288651,0.033933,0.790692,0.157067,0.141194,1.628152,1.060311,0.83265
641,1.066406,0.761618,0.613623,0.801122,0.734317,0.342357,0.252024,1.375935,0.841569,0.639751,0.450172,0.706534,0.665112,0.688748,0.169933,1.087447,0.709284,0.705931,0.787625,0.842196,1.243003,1.052885,0.630499,0.470031,0.346655,0.569824,0.349522,1.275064,0.778373,0.688303
642,0.982749,0.780533,0.247616,0.662016,0.893596,0.602589,0.576902,1.386042,0.473931,0.966059,0.695342,0.643325,0.769118,0.743116,0.364263,1.372461,1.064912,0.898034,1.122156,0.987099,1.554875,1.384238,0.848812,0.601712,0.651231,0.741136,0.509906,1.586993,1.133791,1.056738
643,1.447031,1.333417,1.416892,1.518844,0.817779,0.659109,0.720604,1.506019,1.643509,0.321253,0.850236,1.379297,1.161286,1.004111,0.842365,0.578396,0.132933,0.735752,0.232246,0.885379,0.58179,0.353477,0.945498,1.033661,0.574574,1.012826,0.964255,0.607426,0.084575,0.269867
644,1.570745,2.78681,1.881884,2.520582,2.20595,2.346106,2.630503,1.787059,1.724826,2.663751,2.784967,2.604865,2.833233,1.984128,2.252187,2.768484,2.849441,2.283981,2.797035,2.182729,3.001924,2.969985,2.941105,2.68739,2.437352,2.82934,2.602173,3.025042,2.901608,2.989749
645,1.283531,1.515944,1.433788,1.659111,0.642266,0.63185,0.866901,1.277038,1.651902,0.2563,1.040046,1.5335,1.354904,0.866131,0.859437,0.304049,0.252852,0.562818,0.107323,0.684648,0.361999,0.161958,1.162456,1.203415,0.571336,1.209063,1.115038,0.392857,0.21698,0.524411
646,0.412581,1.339841,0.566186,1.227932,0.572771,0.596403,0.937549,0.833524,0.684842,0.935394,1.136468,1.21282,1.299625,0.328738,0.531712,1.170281,1.110248,0.627686,1.082439,0.616598,1.395493,1.297412,1.314148,1.112177,0.687528,1.235973,0.998685,1.424773,1.167403,1.240294
647,1.364771,2.754265,1.831843,2.513597,2.006218,2.19282,2.523384,1.519749,1.707194,2.484118,2.696584,2.579826,2.780045,1.800789,2.128845,2.543675,2.675455,2.086768,2.608001,1.970385,2.774548,2.761663,2.862021,2.620054,2.283991,2.759301,2.525132,2.79581,2.72294,2.83945
648,0.074474,1.750969,0.926766,1.624915,0.70421,0.918837,1.326886,0.526571,0.97769,1.18141,1.535981,1.619739,1.710879,0.500067,0.920218,1.27067,1.374517,0.783777,1.303837,0.68035,1.504972,1.466652,1.715746,1.522269,1.007274,1.643393,1.407379,1.529578,1.420023,1.556894
649,1.352858,1.932348,1.740659,2.055363,0.776883,0.955506,1.277329,1.191911,1.943278,0.637776,1.461089,1.938125,1.775314,1.024296,1.195974,0.185807,0.677537,0.723294,0.524999,0.756612,0.134156,0.327868,1.587124,1.617472,0.921754,1.630666,1.522853,0.136982,0.635255,0.940579
650,0.752819,2.232727,1.313504,2.027685,1.393929,1.583749,1.936388,0.973769,1.238497,1.870023,2.121965,2.070098,2.236206,1.186726,1.534689,1.943105,2.061534,1.474035,1.994406,1.362247,2.175887,2.152868,2.293465,2.064563,1.674593,2.199642,1.961967,2.198481,2.108843,2.229659
651,1.564323,0.359991,0.649007,0.073836,1.442626,1.081155,0.761998,1.975831,0.739974,1.370058,0.683767,0.174295,0.489231,1.323588,0.856596,1.829637,1.396681,1.43005,1.506134,1.544384,1.972268,1.768001,0.717598,0.484398,1.091171,0.584855,0.521499,2.003926,1.462507,1.26779
652,1.516821,0.524529,0.954098,0.746384,1.104791,0.701395,0.218634,1.796839,1.163714,0.806215,0.044102,0.592693,0.353267,1.117084,0.61869,1.274999,0.75648,1.053881,0.900701,1.212941,1.361744,1.138393,0.190801,0.243985,0.649352,0.205825,0.237119,1.391151,0.812396,0.562246
653,1.574524,2.779276,1.875819,2.511822,2.20881,2.345808,2.627227,1.795274,1.717155,2.665026,2.78053,2.597008,2.826797,1.986013,2.250082,2.772914,2.850269,2.286625,2.798898,2.186489,3.00648,2.973145,2.936076,2.681797,2.437011,2.823841,2.597165,3.029733,2.902732,2.988988
654,1.170433,0.952652,0.284353,0.673346,1.306292,1.08043,1.031844,1.632942,0.162179,1.453011,1.087106,0.765618,1.031265,1.103414,0.849396,1.838049,1.556581,1.329487,1.610328,1.383051,2.031964,1.870296,1.198761,0.929999,1.137503,1.068739,0.885502,2.063889,1.62545,1.536622
655,0.332456,1.420459,0.635234,1.306553,0.571598,0.646899,1.009773,0.762278,0.738101,0.969058,1.212043,1.293072,1.379443,0.323877,0.602611,1.172823,1.149726,0.634197,1.11139,0.601483,1.401663,1.315922,1.390469,1.191431,0.738268,1.31421,1.077348,1.430137,1.204391,1.293418
656,1.301911,1.314302,0.63555,1.005089,1.591839,1.430621,1.430981,1.772371,0.410967,1.810484,1.488067,1.125342,1.413448,1.362592,1.213576,2.160481,1.930078,1.629437,1.969081,1.65193,2.367695,2.222625,1.594504,1.326271,1.497563,1.462678,1.286519,2.399063,1.998212,1.929294
657,1.651757,0.121384,0.806426,0.231983,1.430158,1.03861,0.632842,2.029109,0.940948,1.27185,0.494494,0.074485,0.245908,1.351834,0.843933,1.742921,1.265779,1.403717,1.392898,1.537023,1.861574,1.646335,0.488182,0.301785,1.02767,0.362728,0.386193,1.892363,1.327578,1.098788
